iter	Passed	Remaining
903	11641	1236
904	11654	1223
905	11666	1210
906	11679	1197
907	11692	1184
908	11705	1171
909	11717	1158
910	11730	1145
911	11743	1133
912	11755	1120
913	11768	1107
914	11781	1094
915	11793	1081
916	11806	1068
917	11818	1055
918	11831	1042
919	11844	1029
920	11857	1017
921	11870	1004
922	11882	991
923	11894	978
924	11907	965
925	11919	952
926	11932	939
927	11945	926
928	11964	914
929	11976	901
930	11989	888
931	12001	875
932	12014	862
933	12027	849
934	12040	837
935	12054	824
936	12067	811
937	12080	798
938	12093	785
939	12106	772
940	12118	759
941	12132	746
942	12144	734
943	12158	721
944	12177	708
945	12190	695
946	12203	683
947	12217	670
948	12229	657
949	12242	644
950	12255	631
951	12268	618
952	12282	605
953	12294	592
954	12307	579
955	12319	566
956	12332	554
957	12345	541
958	12358	528
959	12370	515
960	12384	502
961	12396	489
962	12409	476
963	12421	463
964	12433	450
965	12446	438
966	12459	425
967	12472	412
968	12485	399
969	12498	386
970	12511	373
971	12524	360
972	12538	347
973	12550	335
974	12564	322
975	12576	309
976	12589	296
977	12602	283
978	12614	270
979	12627	257
980	12639	244
981	12652	231
982	12665	219
983	12678	206
984	12691	193
985	12704	180
986	12717	167
987	12729	154
988	12742	141
989	12753	128
990	12765	115
991	12777	103
992	12790	90
993	12803	77
994	12816	64
995	12828	51
996	12841	38
997	12854	25
998	12867	12
999	12880	0
