iter	Passed	Remaining
234	3017	9824
235	3031	9812
236	3043	9798
237	3056	9785
238	3068	9771
239	3081	9757
240	3094	9744
241	3106	9730
242	3119	9716
243	3132	9705
244	3144	9690
245	3157	9677
246	3169	9663
247	3182	9650
248	3195	9639
249	3208	9624
250	3221	9613
251	3233	9599
252	3246	9586
253	3259	9573
254	3273	9562
255	3285	9548
256	3297	9534
257	3311	9522
258	3323	9509
259	3337	9500
260	3350	9487
261	3363	9474
262	3375	9460
263	3388	9446
264	3401	9434
265	3414	9423
266	3428	9411
267	3440	9398
268	3454	9386
269	3466	9372
270	3479	9359
271	3492	9347
272	3505	9335
273	3518	9322
274	3531	9309
275	3544	9297
276	3556	9282
277	3569	9269
278	3581	9255
279	3594	9241
280	3606	9227
281	3619	9215
282	3632	9201
283	3645	9189
284	3657	9175
285	3669	9161
286	3681	9147
287	3694	9133
288	3707	9120
289	3720	9109
290	3733	9096
291	3746	9084
292	3759	9071
293	3772	9058
294	3785	9045
295	3797	9031
296	3810	9020
297	3823	9007
298	3835	8993
299	3849	8981
300	3861	8966
301	3874	8954
302	3886	8939
303	3899	8927
304	3913	8917
305	3926	8905
306	3939	8893
307	3952	8880
308	3965	8867
309	3978	8854
310	3990	8840
311	4003	8827
312	4015	8814
313	4028	8801
314	4041	8787
315	4054	8776
316	4067	8763
317	4080	8750
318	4092	8736
319	4105	8723
320	4117	8710
321	4131	8698
322	4143	8684
323	4156	8671
324	4168	8657
325	4181	8644
326	4193	8631
327	4206	8618
328	4220	8607
329	4233	8595
330	4245	8581
331	4257	8567
332	4270	8553
333	4283	8540
334	4295	8527
335	4308	8513
336	4321	8501
337	4333	8488
338	4345	8473
339	4358	8461
340	4371	8448
341	4384	8436
342	4397	8423
343	4411	8411
344	4424	8399
345	4436	8386
346	4449	8373
347	4461	8359
348	4474	8346
349	4488	8335
350	4501	8322
351	4514	8310
352	4527	8298
353	4539	8284
354	4552	8271
355	4565	8259
356	4579	8247
357	4591	8234
358	4604	8220
359	4616	8207
360	4629	8194
361	4641	8180
362	4654	8167
363	4667	8154
364	4680	8142
365	4693	8130
366	4707	8119
367	4720	8106
368	4733	8093
369	4745	8081
370	4758	8068
371	4771	8054
372	4783	8041
373	4796	8028
374	4809	8016
375	4822	8002
376	4834	7989
377	4846	7975
378	4859	7962
379	4872	7949
380	4885	7936
381	4898	7924
382	4911	7911
383	4924	7899
384	4937	7886
385	4949	7873
386	4962	7860
387	4975	7847
388	4987	7834
389	5000	7821
390	5013	7808
391	5025	7795
392	5038	7781
393	5050	7767
394	5062	7754
395	5075	7741
396	5089	7729
397	5103	7719
398	5116	7707
399	5130	7695
400	5143	7683
401	5156	7670
402	5168	7656
403	5181	7644
404	5194	7631
405	5207	7618
406	5219	7604
407	5232	7591
