iter	Passed	Remaining
844	12554	2302
845	12569	2287
846	12584	2273
847	12598	2258
848	12613	2243
849	12628	2228
850	12642	2213
851	12657	2198
852	12671	2183
853	12685	2168
854	12700	2153
855	12715	2138
856	12729	2124
857	12744	2109
858	12758	2094
859	12773	2079
860	12787	2064
861	12802	2049
862	12817	2034
863	12831	2019
864	12845	2004
865	12860	1989
866	12874	1975
867	12889	1960
868	12904	1945
869	12919	1930
870	12933	1915
871	12947	1900
872	12962	1885
873	12976	1870
874	12991	1855
875	13006	1841
876	13020	1826
877	13035	1811
878	13049	1796
879	13064	1781
880	13078	1766
881	13093	1751
882	13107	1736
883	13121	1721
884	13135	1706
885	13149	1691
886	13163	1676
887	13177	1662
888	13192	1647
889	13206	1632
890	13220	1617
891	13235	1602
892	13249	1587
893	13263	1572
894	13277	1557
895	13291	1542
896	13306	1527
897	13320	1513
898	13335	1498
899	13350	1483
900	13363	1468
901	13378	1453
902	13392	1438
903	13407	1423
904	13421	1408
905	13436	1394
906	13450	1379
907	13464	1364
908	13478	1349
909	13493	1334
910	13508	1319
911	13523	1304
912	13538	1290
913	13552	1275
914	13567	1260
915	13582	1245
916	13596	1230
917	13611	1215
918	13625	1200
919	13640	1186
920	13655	1171
921	13669	1156
922	13683	1141
923	13698	1126
924	13713	1111
925	13727	1097
926	13741	1082
927	13756	1067
928	13770	1052
929	13785	1037
930	13800	1022
931	13814	1007
932	13829	993
933	13843	978
934	13857	963
935	13872	948
936	13886	933
937	13900	918
938	13915	903
939	13929	889
940	13943	874
941	13957	859
942	13972	844
943	13986	829
944	14001	814
945	14015	800
946	14030	785
947	14045	770
948	14059	755
949	14074	740
950	14091	726
951	14106	711
952	14121	696
953	14135	681
954	14149	666
955	14163	651
956	14178	637
957	14192	622
958	14207	607
959	14221	592
960	14235	577
961	14250	562
962	14264	548
963	14278	533
964	14293	518
965	14307	503
966	14322	488
967	14336	473
968	14351	459
969	14365	444
970	14379	429
971	14393	414
972	14408	399
973	14422	385
974	14437	370
975	14451	355
976	14466	340
977	14480	325
978	14496	310
979	14510	296
980	14524	281
981	14539	266
982	14553	251
983	14568	236
984	14583	222
985	14598	207
986	14613	192
987	14627	177
988	14642	162
989	14657	148
990	14672	133
991	14687	118
992	14702	103
993	14716	88
994	14730	74
995	14745	59
996	14760	44
997	14775	29
998	14790	14
999	14804	0
