iter	Passed	Remaining
817	12144	2702
818	12158	2687
819	12173	2672
820	12187	2657
821	12202	2642
822	12216	2627
823	12231	2612
824	12245	2597
825	12260	2582
826	12276	2568
827	12290	2553
828	12305	2538
829	12320	2523
830	12335	2508
831	12349	2493
832	12363	2478
833	12377	2463
834	12392	2448
835	12407	2434
836	12422	2419
837	12437	2404
838	12452	2389
839	12467	2374
840	12481	2359
841	12496	2344
842	12511	2330
843	12526	2315
844	12540	2300
845	12555	2285
846	12569	2270
847	12585	2255
848	12600	2241
849	12614	2226
850	12629	2211
851	12643	2196
852	12658	2181
853	12673	2166
854	12687	2151
855	12702	2136
856	12716	2121
857	12731	2107
858	12746	2092
859	12761	2077
860	12776	2062
861	12790	2047
862	12805	2032
863	12819	2017
864	12833	2002
865	12848	1988
866	12864	1973
867	12878	1958
868	12893	1943
869	12907	1928
870	12922	1913
871	12936	1898
872	12951	1884
873	12965	1869
874	12979	1854
875	12994	1839
876	13008	1824
877	13023	1809
878	13037	1794
879	13052	1779
880	13066	1764
881	13081	1750
882	13095	1735
883	13110	1720
884	13124	1705
885	13138	1690
886	13153	1675
887	13167	1660
888	13182	1645
889	13197	1631
890	13211	1616
891	13225	1601
892	13239	1586
893	13254	1571
894	13268	1556
895	13282	1541
896	13296	1526
897	13311	1511
898	13325	1497
899	13339	1482
900	13353	1467
901	13368	1452
902	13382	1437
903	13396	1422
904	13411	1407
905	13425	1392
906	13440	1378
907	13456	1363
908	13470	1348
909	13484	1333
910	13498	1318
911	13514	1303
912	13528	1289
913	13543	1274
914	13558	1259
915	13572	1244
916	13586	1229
917	13601	1214
918	13615	1200
919	13629	1185
920	13644	1170
921	13658	1155
922	13672	1140
923	13687	1125
924	13702	1111
925	13717	1096
926	13731	1081
927	13746	1066
928	13760	1051
929	13774	1036
930	13789	1022
931	13804	1007
932	13818	992
933	13833	977
934	13847	962
935	13862	947
936	13877	933
937	13892	918
938	13906	903
939	13921	888
940	13936	873
941	13950	858
942	13965	844
943	13979	829
944	13994	814
945	14009	799
946	14023	784
947	14038	770
948	14054	755
949	14069	740
950	14084	725
951	14098	710
952	14112	696
953	14127	681
954	14142	666
955	14156	651
956	14170	636
957	14184	621
958	14199	607
959	14213	592
960	14227	577
961	14241	562
962	14256	547
963	14270	532
964	14284	518
965	14299	503
966	14313	488
967	14328	473
968	14343	458
969	14358	444
970	14372	429
971	14387	414
972	14401	399
973	14416	384
974	14431	370
975	14446	355
976	14461	340
977	14475	325
978	14490	310
979	14504	296
980	14518	281
981	14533	266
982	14548	251
983	14562	236
984	14577	221
985	14592	207
986	14607	192
987	14621	177
988	14636	162
989	14651	147
990	14665	133
991	14680	118
992	14694	103
993	14708	88
994	14723	73
995	14738	59
996	14752	44
997	14766	29
998	14781	14
999	14796	0
