iter	Passed	Remaining
158	4772	25242
159	4800	25203
160	4829	25165
161	4856	25121
162	4884	25079
163	4912	25040
164	4939	24998
165	4967	24957
166	4995	24916
167	5022	24872
168	5049	24829
169	5077	24789
170	5106	24753
171	5136	24725
172	5164	24689
173	5193	24652
174	5220	24611
175	5248	24572
176	5276	24532
177	5306	24507
178	5335	24473
179	5363	24435
180	5392	24398
181	5419	24358
182	5448	24323
183	5475	24282
184	5503	24243
185	5531	24205
186	5558	24167
187	5587	24131
188	5614	24093
189	5642	24056
190	5670	24017
191	5698	23980
192	5728	23952
193	5757	23922
194	5786	23887
195	5814	23850
196	5842	23813
197	5870	23776
198	5897	23739
199	5925	23703
200	5954	23668
201	5981	23628
202	6008	23591
203	6036	23552
204	6063	23515
205	6091	23478
206	6119	23441
207	6146	23402
208	6173	23364
209	6201	23328
210	6228	23291
211	6256	23254
212	6283	23218
213	6312	23186
214	6340	23150
215	6368	23116
216	6396	23080
217	6424	23045
218	6452	23011
219	6480	22975
220	6507	22937
221	6535	22902
222	6562	22865
223	6590	22830
224	6617	22793
225	6644	22757
226	6672	22721
227	6700	22686
228	6727	22650
229	6755	22616
230	6798	22632
231	6828	22604
232	6857	22572
233	6883	22534
234	6914	22507
235	6941	22471
236	6970	22440
237	6998	22405
238	7025	22371
239	7055	22341
240	7083	22307
241	7112	22279
242	7141	22247
243	7169	22214
244	7200	22189
245	7228	22155
246	7256	22121
247	7284	22087
248	7310	22047
249	7338	22015
250	7366	21982
251	7396	21953
252	7424	21920
253	7452	21888
254	7481	21856
255	7509	21824
256	7537	21790
257	7565	21758
258	7592	21723
259	7621	21691
260	7648	21655
261	7676	21622
262	7703	21588
263	7733	21559
264	7763	21531
265	7790	21495
266	7817	21462
267	7845	21428
268	7871	21390
269	7899	21357
270	7926	21322
271	7954	21289
272	7981	21254
273	8007	21216
274	8034	21182
275	8062	21149
276	8090	21116
277	8118	21084
278	8149	21059
279	8176	21026
280	8229	21057
281	8257	21024
282	8282	20985
283	8310	20952
284	8339	20922
285	8365	20884
286	8390	20845
287	8418	20811
288	8446	20781
289	8474	20748
290	8502	20716
291	8529	20681
292	8557	20647
293	8584	20614
294	8611	20580
295	8639	20547
296	8669	20521
297	8697	20489
298	8726	20458
299	8754	20427
300	8782	20396
301	8811	20364
302	8837	20329
303	8866	20299
304	8894	20268
305	8920	20231
306	8948	20199
307	8976	20168
308	9004	20137
309	9032	20104
310	9060	20073
311	9088	20041
312	9114	20005
313	9142	19973
314	9170	19941
315	9200	19915
316	9226	19879
317	9253	19846
318	9281	19814
319	9310	19784
320	9338	19754
321	9367	19723
322	9394	19691
323	9422	19659
324	9450	19627
325	9476	19593
326	9504	19561
327	9532	19530
328	9558	19495
329	9586	19464
330	9614	19431
331	9641	19399
332	9668	19366
333	9696	19335
334	9723	19302
335	9751	19271
336	9780	19241
337	9809	19211
338	9836	19179
339	9865	19150
340	9893	19119
341	9921	19088
342	9949	19057
343	9975	19023
344	10006	18996
345	10032	18962
346	10057	18926
347	10083	18891
348	10111	18861
349	10141	18834
350	10171	18806
351	10199	18776
352	10227	18745
353	10253	18710
354	10282	18681
355	10309	18649
356	10337	18618
357	10365	18587
358	10393	18557
359	10418	18521
360	10445	18490
361	10474	18460
362	10502	18430
363	10530	18399
364	10558	18368
365	10586	18337
366	10613	18305
367	10641	18275
368	10669	18244
369	10695	18210
370	10724	18183
371	10754	18155
372	10783	18127
373	10812	18097
374	10838	18063
375	10866	18033
376	10893	18001
377	10921	17970
378	10949	17940
379	10974	17906
380	11000	17872
381	11028	17841
382	11055	17809
383	11084	17781
384	11110	17748
385	11139	17718
386	11167	17688
387	11196	17660
388	11222	17626
389	11250	17596
390	11277	17565
391	11305	17535
392	11334	17506
393	11362	17475
394	11389	17445
395	11418	17415
396	11445	17384
397	11472	17353
398	11500	17323
399	11528	17292
400	11556	17262
