iter	Passed	Remaining
826	12451	2604
827	12465	2589
828	12480	2574
829	12495	2559
830	12509	2544
831	12525	2529
832	12539	2513
833	12554	2498
834	12569	2483
835	12584	2468
836	12599	2453
837	12614	2438
838	12628	2423
839	12643	2408
840	12658	2393
841	12672	2378
842	12687	2363
843	12702	2347
844	12717	2332
845	12731	2317
846	12746	2302
847	12761	2287
848	12776	2272
849	12790	2257
850	12805	2242
851	12819	2226
852	12834	2211
853	12848	2196
854	12863	2181
855	12877	2166
856	12891	2151
857	12906	2135
858	12920	2120
859	12934	2105
860	12949	2090
861	12964	2075
862	12979	2060
863	12994	2045
864	13008	2030
865	13023	2015
866	13038	2000
867	13052	1984
868	13067	1969
869	13082	1954
870	13096	1939
871	13112	1924
872	13126	1909
873	13141	1894
874	13155	1879
875	13170	1864
876	13184	1849
877	13199	1834
878	13213	1818
879	13228	1803
880	13243	1788
881	13258	1773
882	13272	1758
883	13286	1743
884	13301	1728
885	13315	1713
886	13330	1698
887	13345	1683
888	13360	1668
889	13374	1653
890	13389	1638
891	13404	1622
892	13418	1607
893	13433	1592
894	13447	1577
895	13461	1562
896	13475	1547
897	13490	1532
898	13505	1517
899	13519	1502
900	13533	1487
901	13548	1471
902	13563	1456
903	13577	1441
904	13593	1426
905	13607	1411
906	13622	1396
907	13637	1381
908	13652	1366
909	13666	1351
910	13681	1336
911	13696	1321
912	13712	1306
913	13727	1291
914	13742	1276
915	13757	1261
916	13772	1246
917	13787	1231
918	13801	1216
919	13815	1201
920	13829	1186
921	13844	1171
922	13858	1156
923	13872	1141
924	13887	1126
925	13901	1110
926	13916	1095
927	13930	1080
928	13945	1065
929	13959	1050
930	13973	1035
931	13989	1020
932	14003	1005
933	14018	990
934	14033	975
935	14047	960
936	14061	945
937	14076	930
938	14091	915
939	14106	900
940	14120	885
941	14135	870
942	14149	855
943	14163	840
944	14178	825
945	14193	810
946	14207	795
947	14221	780
948	14236	765
949	14250	750
950	14265	735
951	14279	719
952	14310	705
953	14325	690
954	14339	675
955	14353	660
956	14368	645
957	14383	630
958	14397	615
959	14412	600
960	14427	585
961	14441	570
962	14456	555
963	14470	540
964	14485	525
965	14500	510
966	14514	495
967	14529	480
968	14543	465
969	14557	450
970	14572	435
971	14587	420
972	14601	405
973	14616	390
974	14631	375
975	14645	360
976	14659	345
977	14675	330
978	14689	315
979	14704	300
980	14718	285
981	14733	270
982	14747	255
983	14761	240
984	14776	225
985	14791	210
986	14806	195
987	14820	180
988	14834	164
989	14849	149
990	14864	134
991	14878	119
992	14893	104
993	14907	89
994	14922	74
995	14936	59
996	14951	44
997	14965	29
998	14980	14
999	14995	0
